2025-04-06 00:10:01,3597.66,-296.03,3778.78
2025-04-06 00:10:01,3597.66,-296.03,3778.78
2025-04-06 00:15:01,3597.66,-296.03,3778.78
2025-04-06 00:20:01,3597.66,-296.03,3778.78
2025-04-06 00:25:01,3597.66,-296.03,3778.78
2025-04-06 00:30:01,3597.66,-296.03,3778.78
2025-04-06 00:35:01,3597.66,-296.03,3778.78
2025-04-06 00:40:01,3597.66,-296.03,3778.78
2025-04-06 00:45:01,3597.66,-296.03,3778.78
2025-04-06 00:50:01,3597.66,-296.03,3778.78
2025-04-06 00:55:01,3597.66,-296.03,3778.78
2025-04-06 01:05:01,3597.66,-296.03,3778.78
2025-04-06 01:10:01,3597.66,-296.03,3778.78
2025-04-06 01:15:01,3597.66,-296.03,3778.78
2025-04-06 01:20:01,3597.66,-296.03,3778.78
2025-04-06 01:25:01,3597.66,-296.03,3778.78
2025-04-06 01:30:01,3597.66,-296.03,3778.78
2025-04-06 01:35:01,3597.66,-296.03,3778.78
2025-04-06 01:40:01,3597.66,-296.03,3778.78
2025-04-06 01:45:01,3597.66,-296.03,3778.78
2025-04-06 01:50:01,3597.66,-296.03,3778.78
2025-04-06 01:55:01,3597.66,-296.03,3778.78
2025-04-06 02:00:01,3597.66,-296.03,3778.78
2025-04-06 02:05:01,3597.66,-296.03,3778.78
2025-04-06 02:10:01,3597.66,-296.03,3778.78
2025-04-06 02:15:01,3597.66,-296.03,3778.78
2025-04-06 02:20:01,3597.66,-296.03,3778.78
2025-04-06 02:25:01,3597.66,-296.03,3778.78
2025-04-06 02:30:01,3597.66,-296.03,3778.78
2025-04-06 02:35:01,3597.66,-296.03,3778.78
2025-04-06 02:40:01,3597.66,-296.03,3778.78
2025-04-06 02:45:01,3597.66,-296.03,3778.78
2025-04-06 02:50:01,3597.66,-296.03,3778.78
2025-04-06 02:55:01,3597.66,-296.03,3778.78
2025-04-06 03:00:01,3597.66,-296.03,3778.78
2025-04-06 03:05:01,3597.66,-296.03,3778.78
2025-04-06 03:10:01,3597.66,-296.03,3778.78
2025-04-06 03:15:01,3597.66,-296.03,3778.78
2025-04-06 03:20:01,3597.66,-296.03,3778.78
2025-04-06 03:25:01,3597.66,-296.03,3778.78
2025-04-06 03:30:01,3597.66,-296.03,3778.78
2025-04-06 03:35:01,3597.66,-296.03,3778.78
2025-04-06 03:40:01,3597.66,-296.03,3778.78
2025-04-06 03:45:01,3597.66,-296.03,3778.78
2025-04-06 03:50:02,3597.66,-296.03,3778.78
2025-04-06 03:55:01,3597.66,-296.03,3778.78
2025-04-06 04:00:01,3597.66,-296.03,3778.78
2025-04-06 04:05:01,3597.66,-296.03,3778.78
2025-04-06 04:10:01,3597.66,-296.03,3778.78
2025-04-06 04:15:01,3597.66,-296.03,3778.78
2025-04-06 04:20:01,3597.66,-296.03,3778.78
2025-04-06 04:25:01,3597.66,-296.03,3778.78
2025-04-06 04:30:01,3597.66,-296.03,3778.78
2025-04-06 04:35:01,3597.66,-296.03,3778.78
2025-04-06 04:40:01,3597.66,-296.03,3778.78
2025-04-06 04:45:01,3597.66,-296.03,3778.78
2025-04-06 04:50:01,3597.66,-296.03,3778.78
2025-04-06 04:55:01,3597.66,-296.03,3778.78
2025-04-06 05:00:01,3597.66,-296.03,3778.78
2025-04-06 05:05:01,3597.66,-296.03,3778.78
2025-04-06 05:10:01,3597.66,-296.03,3778.78
2025-04-06 05:15:01,3597.66,-296.03,3778.78
2025-04-06 05:20:01,3597.66,-296.03,3778.78
2025-04-06 05:25:01,3597.66,-296.03,3778.78
2025-04-06 05:30:01,3597.66,-296.03,3778.78
2025-04-06 05:35:01,3597.66,-296.03,3778.78
2025-04-06 05:40:01,3597.66,-296.03,3778.78
2025-04-06 05:45:01,3597.66,-296.03,3778.78
2025-04-06 05:50:01,3597.66,-296.03,3778.78
